ID,creditStock,creditSub,creditPrice,eventStock,eventSub,eventPrice
1573,none,none,none,none,none,none
1574,none,none,none,none,none,none
1575,none,none,none,none,none,none
1576,none,none,none,none,none,none
1577,none,none,none,none,none,none
1578,none,none,none,none,none,none
1579,none,none,none,none,none,none
1580,none,none,none,none,none,none
1581,none,none,none,none,none,none
1582,none,none,none,none,none,none
1583,none,none,none,Aurestal,main,100
1584,Referral,main,4,none,none,none
1585,none,none,none,none,none,none
1586,none,none,none,none,none,none
1587,none,none,none,none,none,none
1588,none,none,none,none,none,none
1589,none,none,none,none,none,none
1590,none,none,none,none,none,none
1591,none,none,none,none,none,none
1592,none,none,none,none,none,none
1593,none,none,none,none,none,none
1594,none,none,none,none,none,none
1595,none,none,none,none,none,none
1596,none,none,none,none,none,none
1597,none,none,none,none,none,none
1598,none,none,none,none,none,none
1599,none,none,none,none,none,none
1600,none,none,none,none,none,none
1601,none,none,none,none,none,none
1602,none,none,none,none,none,none
1603,none,none,none,none,none,none
1604,none,none,none,none,none,none
1605,none,none,none,none,none,none
1606,none,none,none,none,none,none
1607,none,none,none,none,none,none
1608,none,none,none,none,none,none
1609,none,none,none,none,none,none
1610,none,none,none,none,none,none
1611,none,none,none,none,none,none
1612,none,none,none,none,none,none
1613,none,none,none,none,none,none
1614,none,none,none,none,none,none
1615,none,none,none,none,none,none
1616,none,none,none,none,none,none
1617,none,none,none,none,none,none
1618,none,none,none,none,none,none
1619,none,none,none,none,none,none
1620,none,none,none,none,none,none
1621,none,none,none,none,none,none
1622,none,none,none,none,none,none
1623,none,none,none,none,none,none
1624,none,none,none,none,none,none
1625,none,none,none,none,none,none
1626,none,none,none,none,none,none
1627,none,none,none,none,none,none
1628,none,none,none,none,none,none
1629,none,none,none,none,none,none
1630,none,none,none,none,none,none
1631,Referral,main,1,none,none,none
1632,none,none,none,none,none,none
1633,none,none,none,none,none,none
1634,none,none,none,none,none,none
1635,none,none,none,none,none,none
1636,none,none,none,none,none,none
1637,none,none,none,none,none,none
1638,none,none,none,none,none,none
1639,none,none,none,none,none,none
1640,none,none,none,none,none,none
1641,none,none,none,none,none,none
1642,none,none,none,none,none,none
1643,none,none,none,none,none,none
1644,none,none,none,none,none,none
1645,none,none,none,none,none,none
1646,none,none,none,none,none,none
1647,none,none,none,none,none,none
1648,none,none,none,none,none,none
1649,none,none,none,none,none,none
1650,none,none,none,none,none,none
1651,none,none,none,none,none,none
1652,none,none,none,none,none,none
1653,none,none,none,none,none,none
1654,none,none,none,none,none,none
1655,none,none,none,none,none,none
1656,none,none,none,none,none,none
1657,none,none,none,none,none,none
1658,none,none,none,none,none,none
1659,none,none,none,none,none,none
1660,none,none,none,none,none,none
1661,none,none,none,none,none,none
1662,none,none,none,none,none,none
1663,none,none,none,none,none,none
1664,none,none,none,none,none,none
1665,none,none,none,none,none,none
1666,none,none,none,none,none,none
1667,none,none,none,none,none,none
1668,none,none,none,none,none,none
1669,none,none,none,none,none,none
1670,none,none,none,none,none,none
1671,none,none,none,none,none,none
1672,none,none,none,none,none,none
1673,none,none,none,none,none,none
1674,none,none,none,none,none,none
1675,none,none,none,none,none,none
1676,none,none,none,none,none,none
1677,none,none,none,none,none,none
1678,none,none,none,none,none,none
1679,none,none,none,none,none,none
1680,none,none,none,none,none,none
1681,none,none,none,none,none,none
1682,none,none,none,none,none,none
1683,none,none,none,none,none,none
1684,none,none,none,none,none,none
1685,none,none,none,none,none,none
1686,none,none,none,none,none,none
1687,none,none,none,none,none,none
1688,none,none,none,none,none,none
1689,none,none,none,Amourok,2015,250
1690,none,none,none,none,none,none
1691,none,none,none,none,none,none
1692,none,none,none,none,none,none
1693,none,none,none,none,none,none
1694,none,none,none,none,none,none
1695,none,none,none,none,none,none
1696,none,none,none,none,none,none
1697,none,none,none,none,none,none
1698,none,none,none,none,none,none
1699,none,none,none,none,none,none
1700,none,none,none,Amourok,2015,75
1701,none,none,none,Amourok,2018,175
1702,none,none,none,none,none,none
1703,none,none,none,none,none,none
1704,none,none,none,Amourok,2015,50
1705,none,none,none,Amourok,2015,75
1706,none,none,none,Amourok,2015,250
1707,none,none,none,none,none,none
1708,none,none,none,none,none,none
1709,none,none,none,none,none,none
1710,none,none,none,none,none,none
1711,none,none,none,Amourok,2015,100
1712,none,none,none,Amourok,2015,100
1713,none,none,none,Amourok,2015,100
1714,none,none,none,Amourok,2015,100
1715,none,none,none,none,none,none
1716,none,main,350,none,none,none
1717,none,none,none,none,none,none
1718,none,none,none,none,none,none
1719,none,none,none,none,none,none
1720,none,none,none,none,none,none
1721,none,none,none,none,none,none
1722,none,none,none,none,none,none
1723,none,none,none,none,none,none
1724,none,none,none,none,none,none
1725,none,none,none,none,none,none
1726,none,none,none,none,none,none
1727,none,none,none,none,none,none
1728,none,none,none,none,none,none
1729,none,none,none,none,none,none
1730,none,none,none,none,none,none
1731,none,none,none,none,none,none
1732,none,none,none,none,none,none
1733,none,none,none,none,none,none
1734,none,none,none,none,none,none
1735,none,none,none,none,none,none
1736,none,none,none,none,none,none
1737,none,none,none,none,none,none
1738,none,none,none,none,none,none
1739,none,none,none,none,none,none
1740,none,none,none,none,none,none
1741,none,none,none,none,none,none
1742,none,none,none,none,none,none
1743,none,none,none,none,none,none
1744,none,none,none,none,none,none
1745,none,none,none,none,none,none
1746,none,none,none,none,none,none
1747,none,none,none,none,none,none
1748,none,none,none,none,none,none
1749,none,none,none,none,none,none
1750,none,none,none,none,none,none
1751,none,none,none,none,none,none
1752,none,none,none,none,none,none
1753,none,none,none,none,none,none
1754,none,none,none,none,none,none
1755,none,none,none,none,none,none
1756,none,none,none,none,none,none
1757,none,none,none,none,none,none
1758,none,none,none,none,none,none
1759,none,none,none,none,none,none
1760,none,none,none,none,none,none
1761,none,none,none,none,none,none
1762,none,none,none,none,none,none
1763,none,none,none,none,none,none
1764,none,none,none,none,none,none
1765,none,none,none,none,none,none
1766,none,none,none,none,none,none
1767,none,none,none,none,none,none
1768,none,none,none,none,none,none
1769,none,none,none,none,none,none
1770,none,none,none,none,none,none
1771,none,none,none,none,none,none
1772,none,none,none,none,none,none
1773,none,none,none,none,none,none
1774,none,none,none,none,none,none
1775,none,none,none,none,none,none
1776,none,none,none,none,none,none
1777,none,none,none,none,none,none
1778,none,none,none,none,none,none
1779,none,none,none,none,none,none
1780,none,none,none,none,none,none
1781,none,none,none,none,none,none
1782,none,none,none,none,none,none
1783,none,none,none,none,none,none
1784,none,none,none,none,none,none
1785,none,none,none,none,none,none
1786,none,none,none,none,none,none
1787,none,none,none,none,none,none
1788,none,none,none,none,none,none
1789,none,none,none,none,none,none
1790,none,none,none,none,none,none
1791,none,none,none,none,none,none
1792,none,none,none,none,none,none
1793,none,none,none,none,none,none
1794,none,none,none,none,none,none
1795,none,none,none,none,none,none
1796,none,none,none,none,none,none
1797,none,none,none,none,none,none
1798,none,none,none,none,none,none
1799,none,none,none,none,none,none
1800,none,none,none,none,none,none
1801,none,none,none,none,none,none
1802,none,none,none,none,none,none
1803,none,none,none,none,none,none
1804,none,none,none,none,none,none
1805,Quest,Space,75,none,none,none
1806,none,none,none,none,none,none
1807,none,none,none,none,none,none
1808,none,none,none,none,none,none
1809,none,none,none,none,none,none
1810,none,none,none,none,none,none
1811,none,none,none,none,none,none
1812,none,none,none,none,none,none
1813,Referral,main,2,none,none,none
1814,none,none,none,none,none,none
1815,none,none,none,none,none,none
1816,none,none,none,none,none,none
1817,none,none,none,none,none,none
1818,Plot,main,5,none,none,none
1819,none,none,none,none,none,none
1820,Quest,Space,500,none,none,none
1821,none,none,none,none,none,none
1822,none,none,none,none,none,none
1823,none,none,none,none,none,none
1824,none,none,none,none,none,none
1825,none,none,none,none,none,none
1826,none,none,none,none,none,none
1827,none,none,none,none,none,none
1828,none,none,none,none,none,none
1829,none,none,none,none,none,none
1830,Quest,Candy,775,none,none,none
1831,Quest,Candy,250,none,none,none
1832,Quest,Candy,15,none,none,none
1833,Quest,Candy,840,none,none,none
1834,Quest,Candy,200,none,none,none
1835,none,none,none,none,none,none
1836,Quest,Candy,12,none,none,none
1837,Quest,Candy,40,none,none,none
1838,Quest,Candy,1585,none,none,none
1839,Quest,Candy,300,none,none,none
1840,none,none,none,none,none,none
1841,none,none,none,none,none,none
1842,none,none,none,none,none,none
1843,none,none,none,none,none,none
1844,none,main,350,none,none,none
1845,none,none,none,none,none,none
1846,none,none,none,none,none,none
1847,none,none,none,none,none,none
1848,none,none,none,none,none,none
1849,none,none,none,none,none,none
1850,none,none,none,none,none,none
1851,none,none,none,none,none,none
1852,none,none,none,none,none,none
1853,none,none,none,none,none,none
1854,none,none,none,none,none,none
1855,Plot,main,20,none,none,none
1856,none,main,350,none,none,none
1857,none,none,none,none,none,none
1858,none,none,none,none,none,none
1859,none,none,none,none,none,none
1860,none,none,none,none,none,none
1861,none,none,none,none,none,none
1862,none,none,none,none,none,none
1863,none,none,none,none,none,none
1864,none,none,none,none,none,none
1865,none,none,none,none,none,none
1866,none,none,none,none,none,none
1867,none,none,none,none,none,none
1868,none,none,none,none,none,none
1869,none,none,none,none,none,none
1870,Plot,main,5,none,none,none
1871,none,none,none,none,none,none
1872,none,none,none,none,none,none
1873,none,none,none,none,none,none
1874,none,none,none,none,none,none
1875,none,none,none,none,none,none
1876,none,none,none,none,none,none
1877,none,none,none,none,none,none
1878,none,none,none,none,none,none
1879,none,none,none,none,none,none
1880,none,none,none,none,none,none
1881,none,none,none,none,none,none
1882,none,none,none,none,none,none
1883,none,none,none,none,none,none
1884,none,none,none,none,none,none
1885,none,none,none,none,none,none
1886,Plot,main,5,none,none,none
1887,Plot,main,5,none,none,none
1888,none,main,400,none,none,none
1889,none,main,250,none,none,none
1890,none,main,120,none,none,none
1891,none,none,none,none,none,none
1892,none,none,none,none,none,none
1893,none,main,25,none,none,none
1894,none,main,99,none,none,none
1895,none,main,60,none,none,none
1896,none,main,20,none,none,none
1897,none,main,80,none,none,none
1898,none,main,40,none,none,none
1899,none,main,15,none,none,none
1900,none,main,5,none,none,none
1901,none,main,7,none,none,none
1902,none,main,40,none,none,none
1903,none,main,80,none,none,none
1904,none,main,99,none,none,none
1905,none,main,99,none,none,none
1906,none,main,99,none,none,none
1907,none,none,none,none,none,none
1908,Quest,Space,500,none,none,none
1909,none,none,none,none,none,none
1910,none,none,none,none,none,none
1911,none,none,none,none,none,none
1912,none,none,none,none,none,none
1913,none,none,none,none,none,none
1914,none,none,none,none,none,none
1915,none,none,none,none,none,none
1916,none,none,none,none,none,none
1917,none,none,none,none,none,none
1918,none,none,none,none,none,none
1919,none,none,none,none,none,none
1920,none,none,none,none,none,none
1921,none,none,none,none,none,none
1922,none,none,none,none,none,none
1923,none,none,none,none,none,none
1924,none,none,none,none,none,none
1925,none,none,none,none,none,none
1926,none,none,none,none,none,none
1927,none,none,none,none,none,none
1928,Plot,main,20,none,none,none
1929,Quest,Plushie,150,none,none,none
1930,Quest,Plushie,150,none,none,none
1931,Quest,Plushie,150,none,none,none
1932,Quest,Plushie,150,none,none,none
1933,Quest,Plushie,150,none,none,none
1934,Quest,Plushie,150,none,none,none
1935,Quest,Plushie,150,none,none,none
1936,Quest,Plushie,150,none,none,none
1937,Quest,Plushie,150,none,none,none
1938,Quest,Plushie,150,none,none,none
1939,Quest,Plushie,150,none,none,none
1940,Quest,Plushie,150,none,none,none
1941,Referral,main,3,none,none,none
1942,Referral,main,2,none,none,none
1943,Referral,main,1,none,none,none
1944,none,none,none,none,none,none
1945,none,none,none,none,none,none
1946,none,none,none,none,none,none
1947,none,none,none,none,none,none
1948,none,none,none,none,none,none
1949,none,none,none,none,none,none
1950,none,none,none,none,none,none
1951,Quest,Snowman,150,none,none,none
1952,Quest,Snowman,120,none,none,none
1953,Quest,Snowman,99,none,none,none
1954,Quest,Snowman,210,none,none,none
1955,Quest,Snowman,50,none,none,none
1956,Quest,Snowman,120,none,none,none
1957,Quest,Snowman,75,none,none,none
1958,Quest,Snowman,100,none,none,none
1959,Quest,Snowman,50,none,none,none
1960,none,none,none,none,none,none
1961,none,none,none,none,none,none
1962,none,none,none,none,none,none
1963,none,none,none,none,none,none
1964,none,none,none,none,none,none
1965,none,none,none,none,none,none
1966,none,none,none,none,none,none
1967,none,none,none,none,none,none
1968,none,none,none,none,none,none
1969,none,none,none,none,none,none
1970,none,none,none,none,none,none
1971,none,none,none,none,none,none
1972,none,none,none,none,none,none
1973,none,none,none,none,none,none
1974,none,none,none,none,none,none
1975,none,none,none,none,none,none
1976,Plot,main,10,none,none,none
1977,Plot,main,25,none,none,none
1978,Plot,main,100,none,none,none
1979,none,none,none,none,none,none
1980,none,none,none,none,none,none
1981,none,none,none,none,none,none
1982,Quest,Space,190,none,none,none
1983,Quest,Space,220,none,none,none
1984,Quest,Space,35,none,none,none
1985,Quest,Space,380,none,none,none
1986,Quest,Space,1335,none,none,none
1987,Quest,Space,560,none,none,none
1988,Quest,Space,40,none,none,none
1989,Quest,Space,165,none,none,none
1990,Quest,Space,1980,none,none,none
1991,Quest,Space,78,none,none,none
1992,Quest,Space,500,none,none,none
1993,Quest,Space,1250,none,none,none
1994,none,none,none,none,none,none
1995,none,none,none,none,none,none
1996,none,none,none,none,none,none
1997,none,none,none,none,none,none
1998,none,none,none,none,none,none
1999,none,none,none,none,none,none
2000,none,none,none,none,none,none
2001,none,none,none,none,none,none
2002,none,none,none,none,none,none
2003,none,none,none,none,none,none
2004,none,none,none,none,none,none
2005,none,none,none,none,none,none
2006,none,none,none,none,none,none
2007,none,none,none,none,none,none
2008,none,none,none,none,none,none
2009,none,none,none,none,none,none
2010,none,none,none,none,none,none
2011,none,none,none,none,none,none
2012,none,none,none,none,none,none
2013,none,none,none,none,none,none
2014,none,none,none,none,none,none
2015,none,none,none,none,none,none
2016,none,none,none,none,none,none
2017,none,none,none,none,none,none
2018,none,none,none,none,none,none
2019,none,none,none,none,none,none
2020,none,none,none,none,none,none
2021,none,none,none,none,none,none
2022,none,none,none,none,none,none
2023,none,none,none,none,none,none
2024,none,none,none,none,none,none
2025,none,none,none,none,none,none
2026,none,none,none,none,none,none
2027,none,none,none,none,none,none
2028,none,none,none,none,none,none
2029,none,none,none,none,none,none
2030,none,none,none,none,none,none
2031,none,none,none,none,none,none
2032,none,none,none,none,none,none
2033,none,none,none,none,none,none
2034,none,none,none,none,none,none
2035,none,none,none,none,none,none
2036,none,none,none,none,none,none
2037,none,none,none,none,none,none
2038,none,none,none,none,none,none
2039,none,none,none,none,none,none
2040,none,none,none,none,none,none
2041,none,none,none,none,none,none
2042,none,none,none,none,none,none
2043,none,none,none,none,none,none
2044,none,none,none,none,none,none
2045,none,none,none,none,none,none
2046,none,none,none,none,none,none
2047,none,none,none,none,none,none
2048,none,none,none,none,none,none
2049,none,none,none,none,none,none
2050,none,none,none,none,none,none
2051,none,none,none,none,none,none
2052,none,none,none,none,none,none
2053,none,none,none,none,none,none
2054,none,none,none,none,none,none
2055,none,none,none,none,none,none
2056,none,none,none,none,none,none
2057,none,none,none,none,none,none
2058,none,none,none,none,none,none
2059,none,none,none,none,none,none
2060,none,none,none,none,none,none
2061,none,none,none,none,none,none
2062,none,none,none,none,none,none
2063,none,none,none,none,none,none
2064,none,none,none,Amourok,2015,5
2065,none,none,none,none,none,none
2066,none,none,none,none,none,none
2067,none,none,none,none,none,none
2068,none,none,none,none,none,none
2069,none,none,none,none,none,none
2070,none,none,none,none,none,none
2071,none,main,500,none,none,none
2072,none,none,none,none,none,none
2073,none,none,none,none,none,none
2074,none,none,none,none,none,none
2075,none,none,none,none,none,none
2076,none,none,none,none,none,none
2077,none,none,none,none,none,none
2078,none,none,none,none,none,none
2079,none,none,none,none,none,none
2080,none,none,none,none,none,none
2081,none,none,none,none,none,none
2082,none,none,none,none,none,none
2083,none,none,none,none,none,none
2084,none,none,none,none,none,none
2085,none,none,none,none,none,none
2086,none,none,none,none,none,none
2087,none,none,none,none,none,none
2088,none,none,none,none,none,none
2089,none,none,none,none,none,none
2090,none,none,none,none,none,none
2091,none,none,none,none,none,none
2092,none,none,none,none,none,none
2093,none,none,none,Aurestal,main,150
2094,none,none,none,Aurestal,main,200
2095,none,none,none,Aurestal,main,150
2096,none,none,none,none,none,none
2097,none,none,none,none,none,none
2098,none,none,none,none,none,none
2099,none,none,none,none,none,none
2100,none,none,none,none,none,none
2101,none,none,none,none,none,none
2102,none,none,none,none,none,none
2103,none,none,none,none,none,none
2104,none,none,none,none,none,none
2105,none,none,none,none,none,none
2106,none,none,none,none,none,none
2107,none,none,none,none,none,none
2108,none,none,none,none,none,none
2109,none,none,none,none,none,none
2110,none,none,none,none,none,none
2111,none,none,none,none,none,none
2112,none,none,none,none,none,none
2113,none,none,none,none,none,none
2114,none,none,none,none,none,none
2115,none,none,none,none,none,none
2116,none,none,none,none,none,none
2117,none,none,none,none,none,none
2118,none,none,none,none,none,none
2119,none,none,none,none,none,none
2120,none,none,none,none,none,none
2121,none,none,none,none,none,none
2122,none,none,none,none,none,none
2123,none,none,none,none,none,none
2124,none,none,none,none,none,none
2125,none,none,none,none,none,none
2126,none,none,none,none,none,none
2127,none,none,none,none,none,none
2128,none,none,none,none,none,none
2129,none,none,none,Amourok,2015,5
2130,none,none,none,none,none,none
2131,none,none,none,none,none,none
2132,none,none,none,none,none,none
2133,none,none,none,none,none,none
2134,none,none,none,none,none,none
2135,none,none,none,none,none,none
2136,none,none,none,none,none,none
2137,none,none,none,none,none,none
2138,none,none,none,none,none,none
2139,none,none,none,none,none,none
2140,none,none,none,none,none,none
2141,none,none,none,none,none,none
2142,none,none,none,none,none,none
2143,none,none,none,none,none,none
2144,none,none,none,none,none,none
2145,none,none,none,none,none,none
2146,none,none,none,none,none,none
2147,none,none,none,none,none,none
2148,none,none,none,none,none,none
2149,none,none,none,none,none,none
2150,none,none,none,none,none,none
2151,none,none,none,none,none,none
2152,none,none,none,none,none,none
2153,none,none,none,none,none,none
2154,none,none,none,none,none,none
2155,none,none,none,none,none,none
2156,none,none,none,none,none,none
2157,none,none,none,none,none,none
2158,none,none,none,none,none,none
2159,none,none,none,none,none,none
2160,none,none,none,none,none,none
2161,none,none,none,none,none,none
2162,none,none,none,none,none,none
2163,none,none,none,none,none,none
2164,none,none,none,none,none,none
2165,none,none,none,none,none,none
2166,none,none,none,none,none,none
2167,none,none,none,none,none,none
2168,none,none,none,none,none,none
2169,none,none,none,none,none,none
2170,none,none,none,none,none,none
2171,none,none,none,none,none,none
2172,none,none,none,none,none,none
2173,none,none,none,none,none,none
2174,none,none,none,none,none,none
2175,none,none,none,none,none,none
2176,none,none,none,none,none,none
2177,none,none,none,none,none,none
2178,none,none,none,none,none,none
2179,none,none,none,none,none,none
2180,none,none,none,none,none,none
2181,none,none,none,none,none,none
2182,none,none,none,none,none,none
2183,none,none,none,none,none,none
2184,none,none,none,none,none,none
2185,none,none,none,none,none,none
2186,none,none,none,none,none,none
2187,none,none,none,none,none,none
2188,none,none,none,none,none,none
2189,none,none,none,none,none,none
2190,none,none,none,none,none,none
2191,none,none,none,none,none,none
2192,none,none,none,none,none,none
2193,none,none,none,none,none,none
2194,none,none,none,none,none,none
2195,none,none,none,none,none,none
2196,none,none,none,none,none,none
2197,none,none,none,Amourok,2015,15
2198,none,none,none,Amourok,2015,15
2199,none,none,none,Amourok,2015,15
2200,none,none,none,none,none,none
2201,none,none,none,none,none,none
2202,none,none,none,none,none,none
2203,none,none,none,none,none,none
2204,none,none,none,none,none,none
2205,none,none,none,none,none,none
2206,none,none,none,none,none,none
2207,none,none,none,none,none,none
2208,none,none,none,none,none,none
2209,none,none,none,none,none,none
2210,none,none,none,none,none,none
2211,none,none,none,none,none,none
2212,none,none,none,none,none,none
2213,none,none,none,none,none,none
2214,none,none,none,none,none,none
2215,none,none,none,none,none,none
2216,none,none,none,none,none,none
2217,none,none,none,none,none,none
2218,none,none,none,none,none,none
2219,none,none,none,none,none,none
2220,none,none,none,none,none,none
2221,none,none,none,none,none,none
2222,none,none,none,none,none,none
2223,none,none,none,none,none,none
2224,none,none,none,none,none,none
2225,none,none,none,none,none,none
2226,none,none,none,none,none,none
2227,none,none,none,none,none,none
2228,none,main,200,none,none,none
2229,Referral,main,5,none,none,none
2230,none,none,none,none,none,none
2231,none,none,none,none,none,none
2232,none,none,none,none,none,none
2233,none,none,none,none,none,none
2234,none,none,none,none,none,none
2235,none,none,none,none,none,none
2236,none,none,none,none,none,none
2237,none,none,none,none,none,none
2238,none,none,none,none,none,none
2239,none,none,none,none,none,none
2240,none,none,none,none,none,none
2241,none,none,none,none,none,none
2242,none,none,none,none,none,none
2243,none,none,none,none,none,none
2244,none,none,none,none,none,none
2245,none,none,none,none,none,none
2246,none,none,none,none,none,none
2247,none,none,none,none,none,none
2248,none,none,none,none,none,none
2249,none,none,none,none,none,none
2250,none,none,none,none,none,none
2251,none,none,none,none,none,none
2252,none,none,none,none,none,none
2253,none,none,none,none,none,none
2254,none,none,none,none,none,none
2255,none,none,none,none,none,none
2256,none,none,none,none,none,none
2257,none,none,none,none,none,none
2258,none,none,none,none,none,none
2259,none,none,none,none,none,none
2260,none,none,none,none,none,none
2261,none,none,none,none,none,none
2262,none,none,none,none,none,none
2263,none,none,none,none,none,none
2264,none,none,none,none,none,none
2265,none,none,none,none,none,none
2266,none,none,none,none,none,none
2267,none,none,none,none,none,none
2268,none,none,none,none,none,none
2269,none,none,none,none,none,none
2270,none,none,none,none,none,none
2271,none,none,none,none,none,none
2272,none,none,none,none,none,none
2273,none,none,none,none,none,none
2274,none,none,none,none,none,none
2275,none,none,none,none,none,none
2276,none,none,none,none,none,none
2277,none,none,none,none,none,none
2278,none,none,none,none,none,none
2279,none,none,none,none,none,none
2280,none,none,none,none,none,none
2281,none,none,none,none,none,none
2282,none,none,none,none,none,none
2283,none,none,none,none,none,none
2284,none,none,none,none,none,none
2285,none,none,none,none,none,none
2286,none,none,none,Novitaria,main,28
2287,none,none,none,Novitaria,main,15
2288,none,none,none,Novitaria,main,55
2289,none,none,none,Novitaria,main,136
2290,none,none,none,Novitaria,main,220
2291,none,none,none,Novitaria,main,60
2292,none,none,none,Novitaria,main,250
2293,none,none,none,Novitaria,main,390
2294,none,none,none,Novitaria,main,99
2295,none,none,none,Novitaria,main,284
2296,none,none,none,Novitaria,main,306
2297,none,none,none,Novitaria,main,450
2298,none,none,none,Novitaria,main,600
2299,none,none,none,Novitaria,main,125
2300,none,none,none,Novitaria,main,132
2301,none,none,none,Novitaria,main,120
2302,none,none,none,Novitaria,main,349
2303,none,none,none,none,none,none
2304,none,none,none,none,none,none
2305,Plot,main,10,none,none,none
2306,none,none,none,none,none,none
2307,none,none,none,none,none,none
2308,none,none,none,none,none,none
2309,none,none,none,none,none,none
2310,none,none,none,none,none,none
2311,none,none,none,none,none,none
2312,none,none,none,none,none,none
2313,none,none,none,none,none,none
2314,none,none,none,none,none,none
2315,none,none,none,none,none,none
2316,none,none,none,none,none,none
2317,none,none,none,none,none,none
2318,Quest,Candy,100,none,none,none
2319,none,none,none,none,none,none
2320,none,none,none,none,none,none
2321,none,none,none,none,none,none
2322,none,none,none,none,none,none
2323,none,none,none,none,none,none
2324,none,none,none,none,none,none
2325,none,none,none,none,none,none
2326,none,none,none,none,none,none
2327,none,none,none,none,none,none
2328,none,none,none,none,none,none
2329,none,none,none,none,none,none
2330,none,none,none,none,none,none
2331,none,none,none,none,none,none
2332,none,none,none,none,none,none
2333,none,none,none,none,none,none
2334,none,none,none,none,none,none
2335,none,none,none,none,none,none
2336,none,none,none,none,none,none
2337,none,none,none,none,none,none
2338,none,none,none,none,none,none
2339,none,none,none,none,none,none
2340,none,none,none,none,none,none
2341,none,none,none,none,none,none
2342,none,none,none,none,none,none
2343,none,none,none,none,none,none
2344,none,none,none,none,none,none
2345,none,none,none,none,none,none
2346,none,none,none,none,none,none
2347,none,none,none,none,none,none
2348,none,none,none,none,none,none
2349,none,none,none,none,none,none
2350,none,none,none,none,none,none
2351,none,none,none,none,none,none
2352,none,main,75,none,none,none
2353,none,none,none,none,none,none
2354,Quest,Space,500,none,none,none
2355,none,none,none,none,none,none
2356,none,none,none,none,none,none
2357,none,none,none,none,none,none
2358,none,none,none,none,none,none
2359,none,none,none,none,none,none
2360,none,none,none,none,none,none
2361,none,none,none,none,none,none
2362,Referral,main,2,none,none,none
2363,Referral,main,2,none,none,none
2364,Referral,main,2,none,none,none
2365,Referral,main,2,none,none,none
2366,none,none,none,none,none,none
2367,none,none,none,none,none,none
2368,none,none,none,none,none,none
2369,none,none,none,none,none,none
2370,none,none,none,none,none,none
2371,none,none,none,none,none,none
2372,none,none,none,none,none,none
2373,none,none,none,none,none,none
2374,none,none,none,none,none,none
2375,none,none,none,none,none,none
2376,none,none,none,none,none,none
2377,none,none,none,none,none,none
2378,none,none,none,none,none,none
2379,none,none,none,none,none,none
2380,none,none,none,none,none,none
2381,none,none,none,none,none,none
2382,none,none,none,none,none,none
2383,none,none,none,none,none,none
2384,none,none,none,none,none,none
2385,none,none,none,none,none,none
2386,none,none,none,none,none,none
2387,none,none,none,none,none,none
2388,none,none,none,none,none,none
2389,none,none,none,none,none,none
2390,none,none,none,none,none,none
2391,none,none,none,none,none,none
2392,none,none,none,none,none,none
2393,none,none,none,none,none,none
2394,none,none,none,none,none,none
2395,none,none,none,none,none,none
2396,none,none,none,none,none,none
2397,none,none,none,none,none,none
2398,none,none,none,none,none,none
2399,none,none,none,none,none,none
2400,none,none,none,none,none,none
2401,none,none,none,none,none,none
2402,none,none,none,none,none,none
2403,none,none,none,none,none,none
2404,none,none,none,none,none,none
2405,none,none,none,none,none,none
2406,none,none,none,none,none,none
2407,none,none,none,none,none,none
2408,none,none,none,none,none,none
2409,none,none,none,none,none,none
2410,none,none,none,none,none,none
2411,none,none,none,none,none,none
2412,none,none,none,none,none,none
2413,none,none,none,none,none,none
2414,none,none,none,none,none,none
2415,none,none,none,none,none,none
2416,none,none,none,none,none,none
2417,none,none,none,none,none,none
2418,none,none,none,none,none,none
2419,Plot,main,5,none,none,none
2420,none,none,none,none,none,none
2421,none,none,none,none,none,none
2422,none,none,none,none,none,none
2423,none,none,none,none,none,none
2424,none,none,none,none,none,none
2425,none,none,none,none,none,none
2426,none,none,none,none,none,none
2427,none,none,none,none,none,none
2428,none,none,none,none,none,none
2429,none,none,none,none,none,none
2430,none,none,none,none,none,none
2431,none,none,none,none,none,none
2432,none,none,none,none,none,none
2433,none,none,none,none,none,none
2434,none,none,none,none,none,none
2435,none,none,none,none,none,none
2436,none,none,none,none,none,none
2437,none,none,none,none,none,none
2438,none,none,none,none,none,none
2439,none,none,none,none,none,none
2440,none,none,none,none,none,none
2441,none,none,none,none,none,none
2442,none,none,none,none,none,none
2443,none,none,none,none,none,none
2444,none,none,none,none,none,none
2445,none,none,none,none,none,none
2446,none,none,none,none,none,none
2447,none,none,none,none,none,none
2448,none,none,none,none,none,none
2449,none,none,none,none,none,none
2450,none,none,none,none,none,none
2451,none,none,none,none,none,none
2452,none,none,none,none,none,none
2453,none,none,none,none,none,none
2454,none,none,none,none,none,none
2455,none,none,none,none,none,none
2456,none,none,none,none,none,none
2457,none,none,none,Aurestal,main,150
2458,none,none,none,Aurestal,main,150
2459,none,none,none,Aurestal,main,200
2460,none,none,none,none,none,none
2461,none,none,none,none,none,none
2462,none,none,none,none,none,none
2463,none,none,none,none,none,none
2464,none,none,none,none,none,none
2465,none,none,none,none,none,none
2466,none,none,none,none,none,none
2467,none,none,none,none,none,none
2468,none,none,none,none,none,none
2469,none,none,none,none,none,none
2470,none,none,none,none,none,none
2471,none,none,none,none,none,none
2472,none,none,none,none,none,none
2473,none,none,none,none,none,none
2474,none,none,none,none,none,none
2475,none,none,none,none,none,none
2476,none,none,none,none,none,none
